gene	Arf1_WT.signed.value	DAM.signed.value
Eif2a	0.00466605365855476	-2.83411445560255
Eif2ak1	-0.0187395764599264	-0.945520260559487
Eif2ak2	-0.00249117873075997	-0.86110766259414
Eif2ak3	-4.3358114798255e-05	0.0478563478792296
Eif2b1	0.000719885872431767	0.052877553345717
Eif2b2	0.00402968909048476	0.437587202069919
Eif2b4	-1.070096163726e-05	1.08387459374837
Eif2s1	-0.000251590427028388	-0.482645529609534
Eif2s2	-0.0128832887015206	0.738195566109217
Eif2s3y	0.84366378175965	-0.0795084341501003
Eif3a	0.0111661488352027	-4.70652466655703
Eif3b	-0.0334782004658588	-0.479621485460298
Eif3c	-0.0759261483334524	1.06080515642039
Eif3d	-0.0119441617148268	0.671458633105006
Eif3e	0.434052851232564	-0.818050594392356
Eif3f	5.39831095116546	-3.16111333316535
Eif3g	-0.040207301028735	0.262325406973098
Eif3h	0.472453684931311	-1.97376067590502
Eif3i	0.521329953496484	-2.54484899437108
Eif3k	0.253566205172363	-2.13667384438742
Eif3l	0.0153568302962988	0.917253832307646
Eif3m	0.178493090339881	-1.09570130222743
Eif4a1	2.83553720329385	-3.17585679249091
Eif4a3	-0.0750708292455121	3.58304059649889
Eif4b	0.0248409479333107	-1.70625636620909
Eif4e	-0.0122258174251427	0.0859879138749891
Eif4e2	0.0184968161246574	0.00552924894907525
Eif4e3	0.000189274113586065	0.00731185690241905
Eif4ebp1	0.0915689478444274	0.867913850846002
Eif4enif1	-0.00253023813581101	-0.415678574289326
Eif4g1	-0.0330785928032925	1.14572719642308
Eif4g2	-2.06236219743202	0.895493341425651
Eif4g3	-0.177287877605225	0.0352239211224996
Eif4h	-0.121007924738995	-1.81746758569449
Eif5	-0.0135270223370416	-0.171447449383882
Eif5a	0.362296535334532	-0.847736347233688
Eif5b	0.0165027836915567	-0.121174891262549
Eif6	0.000651323004064852	0.0977766400311382
Elac1	-0.0051933611843942	-0.210262409081421
Elf1	-0.181749349241968	0.232259481808495
Elf2	-0.0594106772136728	0.14162311620577
Elf4	-0.014464721770111	0.054827768251007
Elk3	-0.251381371585496	-2.94127836178216
Elk4	-3.38542679568444e-05	0.764551725483284
Ell2	-0.00255487528167081	3.47421076673687
Elmo1	-12.5853314693244	-3.63529435619263
Elmo2	-0.00561546339901984	0.00195575674695638
Elmod2	-0.0461223919948856	-0.192355646440568
Elovl1	0.0400795373439847	0.250233014182239
Elovl5	-7.47653178703202e-05	-4.53918346732836
Elp2	-0.0235388968321358	0.417950444633054
Elp3	-0.0139277576848862	0.0157283875273892
Elp4	-0.00237831104114627	-1.49503589806818
Emg1	-0.0480016748215183	1.0817393025174
Eml3	-0.000274947486692316	1.20626121916513
Eml4	-0.371288175531653	1.56515124643687
Emp3	0.0670372120408371	-1.16119439343373
Enc1	-0.139663890486038	0.0856742864968383
Endod1	-0.164118787616502	4.59625398723555
Endog	0.0061324949314173	-0.248319333290761
Eng	-3.77313525665733	-1.8661786667682
Engase	-0.0563314872347514	-0.0523504713866007
Eno3	-0.00245775075328815	-1.05568118456694
Enpp1	0.00643047675808669	5.81107394300033
Enpp2	17.1525917944104	4.00544662979883
Entpd1	-0.925546287150155	-2.23815550962659
Entpd5	0.000812166236294897	0.0405626774427913
Entpd7	-0.000125826925589147	0.0940768800907267
Eny2	0.00528447725441805	0.12604259489294
Ep300	-0.543197281500501	-0.585781356578238
Ep400	-0.0771841302149952	0.0276973721655274
Epc1	-0.0107841697130119	-0.0405982606061128
Epc2	-0.0393388704757553	0.618798224878333
Epm2a	-0.00832861432574634	1.11085445839526
Epn1	-0.0406927253074232	0.222388084346106
Epn2	-0.211319895546397	-2.72651121104915
Eprs	0.0827247917181154	-1.00260008138645
Eps15	-0.0131047449074375	-0.817414670173589
Eps8	-0.00307521469384423	-1.46670895455819
Epsti1	0.00153799966222391	0.457739743678577
Eral1	-0.012136538791331	0.350401781976466
Erap1	-0.0237361289395851	0.0187077488720604
Ercc4	-0.00692494622886174	0.221168432873105
Ergic1	0.00053748043577265	1.03037566981661
Ergic2	-0.0442895498606753	0.0975390604034528
Ergic3	0.000359745122523362	-4.13280279349452
Erich1	-0.0064865959826386	0.421988658782135
Erlec1	0.0528245849197922	2.52998839365593
Erlin1	-0.0112567095173547	0.0881794671088837
Erlin2	-0.0314202270346206	0.0364906828828408
Ern1	0.0018969388510775	-0.106230604050278
Ero1lb	0.000539976692399706	9.38041970486295
Erp29	0.111379615007291	-2.78990871654308
Erp44	0.00926543211375462	2.52144281706856
Esco1	-0.0139475417751514	0.349496485445351
Esd	0.00356329863387759	-0.974593865118079
Espl1	-0.00797967273481541	-0.219905747491648
Esr1	-0.0001862294592001	0.143803473932722
Etaa1	-0.00305485560781052	-0.2234708336365
Etf1	-6.2116809513591e-05	0.209912074477194
Etfa	-0.00273177350278024	0.149382693121539
Etfb	-0.29134490667109	0.118415208286434
Ethe1	-0.000166678616375307	0.222253701578204
Etl4	0.0224255190641237	9.79794593726423
Etnk1	-0.446586838398425	-0.0229148522168805
Ets1	-2.13565313977821	-7.79391492876837
Etv3	-0.123072417735609	-0.888625732684286
Etv5	-0.201129290285483	-3.25685650210424
Etv6	1.18179628439817e-05	0.454798317226036
Evi2a	-7.41687932665866	-1.28366900728861
Evi5	-0.176365998891885	0.764841374106423
Evl	-2.67055032152906	0.619784148264003
Ewsr1	-0.170073829386007	0.19178411093872
Exd2	-0.00207589028611623	0.072348545434511
Exoc1	-0.00147128333753415	0.0264933883882972
Exoc3	-0.467422164152896	-0.6629629050612
Exoc4	-0.310990167390142	0.311603338571993
Exoc5	-0.155332915156338	0.600125401707644
Exoc6	0.0248447849564492	0.0274811516201192
Exoc7	-0.0596347101913114	0.670550307137709
Exoc8	-0.026140214695785	-0.554833426789401
Exosc10	-0.0117989408976447	0.199370052762298
Exosc8	-0.00425880104320941	-0.794782454756386
Ext1	0.000126234596850079	-0.566845850876475
Extl3	-0.0116367090646039	0.291186611622101
Eya4	-0.0872826752211523	0.457006782478437
Ezh2	-0.00577345530004875	-0.124658444984891
F11r	-7.34519702209942	1.48061667990806
F13a1	-3.40335851920568e-05	-0.52643672714054
F8a	-0.0128478845657641	0.76705252971973
Fads1	-0.134459079620565	0.280056430265807
Faf1	-0.00301623791521643	-0.520415879893498
Faf2	-0.0629606087128338	-0.156054742949043
Faim	0.000207703974914777	-0.0496838298415465
Fam102b	-19.2342545706864	0.775409298223428
Fam103a1	-0.00199490262935918	0.0218064809972425
Fam105a	-0.480840299955957	-8.11534238655707
Fam107b	-0.0201681150772286	-2.45778465466321
Fam110a	-2.40854328478968	-6.90914005179376
Fam111a	-0.0177311173221105	0.71237359061863
Fam114a2	-0.3272366118733	0.727960822160552
Fam117b	-0.0879894322475359	0.125782622425991
Fam120a	-0.00879314540808675	-1.91794031819491
Fam120b	-0.0796788830706638	-0.459199720167457
Fam122a	-0.000978959124562259	-0.0296189012002111
Fam122b	6.50407375456146e-05	-0.303348936738238
Fam126b	-0.00607573376412777	0.214040812060486
Fam129a	-0.0910271463407374	0.315815536488183
Fam133b	0.0114693989063808	-0.389546557653568
Fam13a	0.00168170513284986	-0.1617138086026
Fam151b	-0.00281968745493392	-0.815585828445202
Fam160b1	-1.26586660956155	-0.322093301298199
Fam160b2	-0.00153703585590154	-1.19749126212271
Fam161b	-0.00321272140565789	-0.239197966846935
Fam167b	-0.213796530009295	0.69874734791565
Fam168a	-0.0276682263009515	0.0544228146835809
Fam168b	-0.604398502458859	0.462073941988643
Fam172a	-0.0311543884394402	4.46572062794807e-05
Fam173a	-0.0170851959169943	0.0862778980570843
Fam174a	0.000211986491934118	-0.613189906344659
Fam192a	-0.00365975151589548	-0.167716412462544
Fam193a	-0.305047995983093	-0.853903030234296
Fam193b	-0.170519576945729	-0.189275825945866
Fam199x	-0.0030785914227681	-1.73378969106913
Fam20c	3.63424733091285	54.20197569743
Fam26f	-0.105398594894159	-2.13935366863358
Fam32a	-0.0136353586457926	0.446045174569684
Fam35a	-0.0191568696198843	0.0511762891259549
Fam3a	-0.117383363482987	-1.1381495257789
Fam3c	-0.00219509577879122	-1.0408016965296
Fam45a	-0.00499817929402649	-1.16636461985108
Fam46a	0.164539817184501	-5.6495894048495
Fam46c	-0.124305733341679	2.38568420744208
Fam49a	-0.0065278952651831	-0.359757407617665
Fam49b	-0.94642409539645	1.0300268592096
Fam50a	0.00767170696792304	-0.203997301337759
Fam53a	-0.00234202475519832	-0.277212620320056
Fam53b	-0.0349495200410076	-2.34449940289418
Fam53c	-0.00956778365807732	0.020712723690423
Fam58b	-0.0481106686244364	0.167485979365969
Fam72a	-0.030840696372416	-0.393454139825634
Fam76a	-0.0136021159451228	-0.160297767894447
Fam76b	-0.00651615245421743	0.0340294212985342
Fam84b	-0.000485839944284444	-1.27324389300713
Fam96a	-0.000745858079848513	-1.13988954132492
Fam96b	-0.201481634257332	-1.04501403664708
Fam98c	-0.000826571863135005	0.0199185291919237
Fancc	-0.0033317417585634	-0.181074057216334
Fance	-0.0187514958863008	-0.666966950160473
Fancg	-0.00102461869907393	-0.338880011481188
Fancl	-0.00212684977760523	0.123588564601122
Far1	-0.0422343334104693	-0.359610508849534
Fars2	0.000450748182408298	-0.19879851410249
Farsb	-0.00265598692178174	0.116034365437173
Fastkd2	-0.000954778154987363	0.270872002704071
Fat3	-0.0250560746076255	-0.468607830606687
Fau	18.9567971862505	3.84312566795931
Fbrs	-0.022395508041598	0.329768951403178
Fbrsl1	-0.529024847369622	-2.15222442560699
Fbxl14	0.00332596362241015	0.434538356443283
Fbxl17	-0.00484004468124347	-0.662204138606178
Fbxl20	-0.0121460445623202	-0.0453789277432313
Fbxl3	-0.0174417393597218	1.07973340277498
Fbxl4	-0.0138127120901727	0.0249600913066063
Fbxl5	-0.0318470134801567	0.533536936536434
Fbxl6	0.00157616351484862	0.168055432280569
Fbxo11	-0.00780980332802889	0.25843651087803
Fbxo22	-0.0332728903487701	-2.402028642561
Fbxo25	0.00329921247362758	0.143585596994692
Fbxo28	-0.00617905624824684	0.264646013930879
Fbxo32	0.0174466180143132	-1.82367559491892
Fbxo33	-0.0430546275528042	1.53932393589332
Fbxo34	-0.00599695477191434	-0.724205889634001
Fbxo9	0.00353786911789272	0.124628636701748
Fbxw11	-0.166060231359838	0.083084417688139
Fbxw4	-0.0167035835935287	0.0842977160283252
Fbxw7	-0.0136893222972065	-0.915959876210076
Fbxw8	-0.0311986001321084	-0.172885935337223
Fcer1g	-0.597216400590789	-3.83791549906154
Fcgr1	-0.705850957556357	0.18885633369516
Fcgr2b	-0.00681295583997701	-5.02513039107755
Fcgr3	12.3847483946559	-1.05747376716123
Fcgr4	0.686100799155692	4.1474746638882
Fcgrt	-0.272449577766402	0.828775677768932
Fcho2	-0.216241244086591	-0.164929971488832
Fchsd2	-6.46628539756038	-3.78205304519787
Fcrls	-159.316130176753	3.50125937624998
Fdx1	0.00583136205518416	0.168299996035631
Fech	-0.000105204941265428	0.027520843795508
Fem1a	-0.0779353610576336	-1.31026368132693
Fem1b	-0.00126814517429928	1.32425217974898
Fen1	0.00621281931038198	-0.389851821387963
Fermt3	-0.422409709236849	0.408980583507862
Fes	-0.0778685612663638	-0.254069894667983
Fez2	-0.987365731649515	-8.2701112547577
Fgd2	-5.08586156382223	-9.07930256702051
Fgd4	-0.070407113666414	-0.716196015470159
Fgfr1op	0.0438052841524044	0.200696387055484
Fgfr1op2	-0.01757961822323	0.462634022914008
Fggy	-0.000665230200298433	0.109324572985651
Fgl2	0.0755887170415128	12.5686783901505
Fhod1	-0.162542912807787	-1.63269233224805
Fig4	-0.00739441425739781	-0.453914447390815
Filip1l	0.0182622383084938	-17.8278411822534
Fip1l1	-0.133363444410018	0.412659006621613
Fiz1	-0.00131701846270641	-1.60854217225331
Fkbp15	-0.340856022422365	0.386418482801434
Fkbp1a	0.0265278005353633	0.638417028426188
Fkbp2	-0.0412765756619811	-0.967007225217804
Fkbp3	-0.0434580618639251	0.101986121701525
Fkbp4	0.00148553865684194	0.166278502909733
Fkbp5	21.914633382208	0.0401964576019783
Fkbp7	-0.000251172371316821	-0.450319967066981
Fkbp8	-0.0216721310304096	-0.445275446697812
Fkrp	-0.000966025368699853	0.0353574153065777
Fktn	-0.0279444371791971	-0.257719054857527
Flcn	-0.0129843041247331	0.199042427577084
Fli1	-0.192341387288819	0.825272888083846
Flii	-0.138610807371516	-0.185538053791556
Flna	0.000239326929759499	3.50645846885574
Flnb	-0.0346338612742637	0.359341824914237
Flot1	0.00135952287433951	0.998039406731772
Fmnl1	-0.621382287903822	0.191195857941592
Fmnl2	-0.000245043527918992	0.61163251948662
Fmnl3	-0.734743814315226	-0.385081153479856
Fmo5	-0.0355233995475499	-0.133989990363032
Fnbp1	-0.556610871765652	1.85751050636102
Fnbp1l	-0.00858179043926269	0.07458025719883
Fnbp4	-0.00030020722859884	0.173702466082758
Fndc3a	-0.130296378205861	-0.781204975939966
Fndc3b	6.24604451445173e-05	-1.90353908242956
Fnip1	-0.00736127169047872	0.66864333279909
Fnta	-0.134567244993756	0.530437508715261
Fos	0.0315025741599756	-0.11047735165095
Fosl2	0.0022715889174786	0.233035509243653
Foxk1	-0.00302692262872766	1.34252006715552
Foxn3	-0.230282493507782	0.466029108976881
Foxo1	-0.0731522435978265	-0.259585862123699
Foxo3	-0.00119454632318833	-0.940690271371929
Foxp1	-0.0809687940194575	-0.101455956543529
Fpgs	0.00195842384248514	-0.436305324044179
Fpgt	-0.000350134584085158	0.541156580278457
Frg1	-0.0112630788365526	0.976147867825338
Frmd4a	-6.51779060413508	-1.44815278549882
Frmd4b	-2.91325306735205	-0.713806356945749
Frmd8	-0.00289571619623796	-0.839786556516507
Frrs1	0.00472079819770451	2.22706029553057
Frs2	-0.0340455466690588	0.459148367338292
Fryl	-0.109640746510102	0.0485621808725602
Fscn1	-22.7204241712365	-7.05543876812378
Fth1	37.3444870853425	25.3263088414614
Ftl1	12.2361325136914	14.9313597666693
Fto	-0.000971886462755069	-1.18445480118006
Ftsj3	0.00201913566228855	-0.0141218088422236
Fubp1	-0.0416290840725809	0.313155686547562
Fubp3	-0.0142381001456053	-0.218139474957126
Fuca1	0.240176627699274	2.44950126854348
Fuca2	0.0035567615784353	-0.988357612406481
Fundc1	-0.0226806072204384	0.333048101068272
Fundc2	0.00102214538334674	1.98249614438984
Fus	-0.476640780079228	-3.41412122611728
Fut11	0.0222454071657729	0.736382408983804
Fut4	0.00198267702952372	-0.0686104326333204
Fut8	-0.0106828582164884	0.0459540794496905
Fxr1	-0.00967732923102886	-0.0482410858006117
Fxr2	-0.101637538444773	0.23635067171399
Fxyd5	0.811314107711571	23.2538842437421
Fxyd6	-0.0342683052339826	2.74782718785897
Fyb	0.644119356350427	0.567045516887131
Fyco1	-0.0162765777404959	-2.6982628535294
Fyn	-0.0332302706537011	-0.954052590556397
Fyttd1	-0.0171803696932505	0.419693992706178
Fzr1	-0.113142064980367	-0.554361504000716
G3bp1	-0.00976657965166905	0.525263099775665
G3bp2	-0.0241518564226975	0.740597905219411
G6pc3	-0.0442878646234887	-0.985285791215246
G6pdx	0.00503185484171076	-1.32301561269989
Gaa	0.0693265620720292	-1.82917534788295
Gab1	-0.450228466836174	-3.52455729082844
Gab2	-0.0102329724278316	0
Gabarap	-0.0249179064916287	-1.78049566561498
Gabpb2	-0.0589028827214862	-0.431489614280978
Gadd45a	0.0894993137191474	0.96118397048983
Gadd45gip1	-0.00381284631406394	0.143599894395995
Galc	0.038892444853579	-1.99157828645547
Galk1	0.00266885334364606	-0.00220137039030441
Galnt1	-0.0237272114010301	0.430637093926193
Galnt12	-0.267391600909532	0.246540694469576
Galnt3	-0.0352496792229141	-1.84618625720467
Galnt4	-0.0646371865317358	0.16132419983538
Gamt	-0.0242907438899614	-0.154390068357144
Gan	0.00176722803896982	-0.053045575458082
Ganab	-0.00902431532460726	-2.54361044510454
Gapvd1	-0.218426099341629	0.271973379007287
Garnl3	-0.890307938855918	-0.518532498061594
Gars	0.0285263494146404	-1.240189772769
Gas6	-0.144417197229108	0.795651515990105
Gatad1	-0.00135369586021136	-0.275675648033761
Gatad2a	-0.0200533502426195	0.707718238301011
Gatad2b	-0.000748134670093455	-1.23462989766774
Gatc	-0.0193776577633887	0.106021276161395
Gatm	0.677810044464927	-0.612859330646571
Gba	0.125113053316899	-2.97922525039308
Gba2	-0.00511282302811559	0.24524325447472
Gbe1	-0.000530269485549764	-0.262046883299859
Gbf1	-0.17872532707803	0.259611821148687
Gbp7	0.015608278466398	-9.91378951875744
Gbp9	2.6867153255024e-06	-0.172537278412795
Gcc1	-0.000709444625916884	-0.107988414542905
Gcc2	-0.00926624574755875	-0.352429938624792
Gch1	0.0389167073690909	-0.53355924688725
Gclc	-0.550793537344625	-0.454935646830297
Gcn1l1	-1.2430366301934	0.259681851474379
Gcnt1	-0.698362354084404	0.721451396695306
Gcsh	-0.00335757039904817	0.0636949282960477
Gdap2	0.00909033984841303	0.558946191932765
Gde1	0.237442708753624	0.630299236027251
Gdi1	-0.0231257566803867	0.0943851180186311
Gdi2	-0.302885461004723	-1.38931352987896
Gdpd1	0.00048303792207808	0.0275623581430018
Gemin5	-0.00951284731169989	1.01735449364132
Gemin7	-0.000648609802457584	0.148105960613901
Gfer	0.000139189393174061	-0.149357358195254
Gfm1	-0.000155518895031306	-0.287499965249561
Gfm2	-0.0148138637838525	0.152708321801236
Gfpt1	-0.216318934365681	-0.395424314364039
Gga1	-0.0277091467062025	-0.0176939257917032
Gga3	-0.0269243597405585	-0.120978291479905
Ggh	0.0215073543337275	2.75892386282816
Ggnbp1	-9.76313831814319e-05	0.251547905930406
Ggnbp2	0.00273387308126873	0.198033526517771
Ggt5	-0.807673845973012	-8.07911691692128
Ggta1	-0.169341559845628	-11.1721043995466
Ghdc	-0.000101338728014761	0.301542753765312
Ghitm	-0.0355537171065656	-0.213129187929595
Gigyf2	-0.0355630783848854	-0.0896162547459081
Gimap1	-0.198266834772	-0.735602744819007
Gimap6	-0.940479502880641	-6.71483667864139
Gin1	0.00511952205762509	0.125564113774221
Gins4	-0.0569073109632821	-0.281240838329808
Git1	-0.0137857893886198	0.0455189159735097
Git2	-0.0356193367552824	-0.572711756121476
Gkap1	-0.0255947324309241	-1.65233456374112
Glb1	0.068285934053476	-0.260255305999462
Glb1l	0.000351345319224189	-0.0391155615556498
Glg1	-0.117973632668429	0.356154062485976
Glipr1	0.00428816814708522	3.76380333247601
Glo1	-0.0069667473355114	0.298868848101231
Glod4	-0.0240447442621824	-0.0832686622484724
Glrx	-0.0001950827248889	1.49361204445517
Glrx2	-0.000153080368654985	-0.156631603454269
Glrx3	-0.0205456644547571	-2.87587245787163
Glrx5	0.0502871188589812	-2.44303012897259
Glt8d1	-0.016748764276213	0.19105804624879
Gltp	0.0012274208541181	2.5445627475052
Glud1	-0.064431640749276	-1.21612881724599
Glul	-0.0372470484493682	-9.21801098151687
Glyr1	-0.0435068586647659	0.203552580477993
Gm10036	0.00727525523456589	2.01757809117497
Gm10073	0.0441525360000741	8.00927373988488
Gm10076	0.070257640240462	15.6441720997323
Gm10260	0.060902648084852	1.30764772773804
Gm11361	0.367319281554342	8.90695696427869
Gm11696	-0.00996417707261815	-0.208348813374729
Gm12166	0.00889053289852886	0.473377029775304
Gm13889	-2.35295231425185	-1.30161138177019
Gm15564	-0.00186943425155898	-0.636329665817915
Gm16286	-0.00102996688389068	-0.375790039244466
Gm16845	0.0127876232944865	0.0686643132577632
Gm17586	9.14514315047627e-06	-0.317141695253304
Gm2000	0.0472941397688027	-0.100733067689587
Gm2237	-0.00284253240701444	-0.946726696428795
Gm2a	0.116032447450423	-1.74948280882882
Gm4070	0.00372490725996455	-2.78791198051855
Gm5431	0.0025146052670479	0.254681602810588
Gm6563	-0.000231185480775263	0.199070164194553
Gm6583	0.0173973024246884	-0.109854879483802
Gm9493	0.0519343069002694	8.73539791555371
Gm996	0.00375562604924459	0.237092362454253
Gmeb2	-0.0104948851688671	0.0304423292276943
Gmfb	-0.0847751715522981	0.148121424421401
Gmfg	-0.30098716639746	0.699969464296644
Gmip	-0.264256332437392	-0.938801274630846
Gmnn	0.00337765645291808	-0.0131577795769711
Gmppa	-0.000242153551458637	-2.31860611376946
Gmpr2	-0.0300287743402158	-0.306232787128516
Gmps	0.000190012028409936	0.0730768189247061
Gna11	-0.0359883177559729	1.15484834530338
Gna12	-0.64441948894271	2.60895181323224
Gna13	-0.000892629989534627	1.36698545875214
Gna15	-1.8999262353579	-3.05974632297657
Gnai2	-2.74452607900549	1.832946852386
Gnai3	-0.034370248620928	0.135845339090139
Gnaq	-0.022929337656361	-0.376306155482575
Gnas	-0.133689582696421	59.4451971215435
Gnb1	-0.0507924034548816	0.463246488334089
Gnb1l	-0.00204057891931387	-0.0364307012760467
Gnb2	-0.560171207963778	-1.10358506758661
Gnb4	-0.00483050496484292	-4.67041359114537
Gne	-0.0119008848525071	0.655960615643122
Gng10	-0.000188918870788878	0.974485013394619
Gng12	0.00520315929494969	4.46610888347604
Gng2	-0.257627979048756	-1.01555654623295
Gng5	0.205039069009638	-2.92450552669818
Gngt2	-5.22633612059532	0.528336624831178
Gnl3	0.0411561389797524	0.212247686039195
Gnl3l	0.00522661048170226	-1.16964664074703
Gnpat	-0.00456474891089541	-0.560421165174304
Gnpda2	-0.0214960023840497	-0.321503899442755
Gnptab	0.000388910438897394	0.447161684315257
Gns	-0.140602368935685	-4.47313374551043
Golga2	-0.0989675374883022	0.229295870587337
Golga3	-0.0187989579008029	-0.493669342136977
Golga4	-0.109812392149854	1.96292063857385
Golga5	0.00133709575655995	0.0209349257176193
Golgb1	-0.00956750806379921	-1.00384457463406
Golim4	-0.0182810789791717	-1.23942922172551
Golm1	-7.82429794859262	2.10148186292036
Golph3	-0.00477935795055543	0.0610957268090822
Golph3l	-0.0225693693816486	0.160202956816584
Golt1b	0.000119248625052799	-1.30568240590042
Gon4l	-0.0925252186492359	-3.92203499777946
Gopc	-0.0156634983145218	-0.340109793322556
Gorasp1	-0.0050845953872262	-1.593906181685
Gorasp2	-0.0196442423952242	-1.24371118664933
Got1	0.704460163651399	13.4238648983282
Gp9	-2.57041266826559	-7.42823577803823
Gpaa1	0.000150127325800564	0.014951729210099
Gpam	-0.000501093793272869	-4.22221546109831
Gpatch2	-0.001268263403373	0.111882055062921
Gpatch3	-0.0156452353886263	-0.069778591092917
Gpatch8	-0.0127092927500968	-0.250603695909448
Gpbp1	-0.0509408211612435	0.265464854335848
Gpbp1l1	-0.0449164738056962	0.282372431139057
Gpc2	0.00121951579958504	-6.23541696484358
Gpcpd1	0.106516261500025	-0.591559454893667
Gpd1	0.286430090727132	-0.517538977413061
Gpd1l	-0.102831578340154	0.110709290951954
Gpd2	-0.00330814452691752	0.0197423653946594
Gpi1	2.3486670547977	-4.54974492864521
Gpnmb	0.146893195696071	11.6816331207073
Gpr108	0.00718867563434208	0.179850353806545
Gpr137	-0.104438434317738	0.00481581061232825
Gpr146	-0.00183794662426287	1.13976652254359
Gpr155	-2.56284719232387	0.0725730704580867
Gpr160	-0.122973120107227	-0.596563173388376
Gpr180	-0.00512470107330526	-0.14968122408978
Gpr183	-0.0676180778503599	0.342772701087465
Gpr34	-47.2441457472188	2.69463984959042
Gpr35	-0.00929578905720825	-0.327992108726265
Gpr65	2.99452145933986	18.3046177773899
Gpr84	0.342395823499277	-0.0701316406223795
Gprasp1	-0.207505058124566	-0.491456475181635
Gps2	0.00604813248761813	-1.12855517572526
Gpsm3	-0.123614501838321	0.0739939303141475
Gpx1	0.722979632084741	0.954039437316807
Gramd1a	-0.251396986372165	0.186591140262561
Gramd3	-0.00113038394273756	-1.30077448163844
Grap	-0.24581543499692	-5.59593761873486
Grb2	-0.265678528516648	0.109415322935825
Grcc10	0.000221324944772832	-0.253409503961631
Grhpr	0.00198711009032744	0.267496195372407
Grina	0.0439530712485044	-0.575393594436413
Gripap1	-0.027858530171888	0.0366909747621578
Grn	11.3089741886683	1.28356958704187
Grpel1	-0.00180842955254079	0.01682109513224
Grpel2	-0.000194375898576766	-0.825270527681363
Grsf1	-0.00101922371198534	4.14623189148598
Gsdmd	-0.00875426732736242	-0.16386006127209
Gse1	-0.0260682334917	-0.0211354956430991
Gsk3a	-0.0612474744826606	0.889066052626604
Gsk3b	-0.217456426046152	0.842612413652307
Gsn	0.0020165208289867	-0.104868713781707
Gspt1	-0.28293855925648	0.112384699986839
Gstz1	-0.00230844127614717	-0.561492419137687
Gt(ROSA)26Sor	0.0803909296242421	0.00580467344759621
Gtf2a2	-0.000849304054075071	-0.940006527343434
Gtf2b	0.00191786939418066	-0.692626869558393
Gtf2e2	0.000880553851099256	0.0130284561386994
Gtf2f1	0.00801150397349732	0.433072312933048
Gtf2f2	0.000174405763543457	-1.1903263695514
Gtf2h2	-0.574044600721573	-1.34581847100319
Gtf2h5	0.00423209612206123	0.178544180715869
Gtf2i	-0.623635020249075	-0.833224515766078
Gtf2ird1	-0.0171220629292455	0.0209457497640221
Gtf2ird2	-0.00275298594019817	-0.042857646241745
Gtf3c1	-0.00845643032683346	0.865733881525473
Gtf3c2	-0.194793087409554	0.386765464060338
Gtf3c4	-0.141328428940798	-0.221843803250628
Gtpbp1	-0.00651625561757252	-0.704234410677482
Gtpbp2	-0.0355129759130054	1.25286558206971
Gtpbp4	0.0377039435656046	-0.737676712356958
Gtpbp6	0.0058705859438464	-1.04020799644004
Guf1	0.00285867133092762	0.187485399122256
Gusb	0.313127122768968	22.863473740392
Gxylt1	-0.00171049570806567	0.117881259539746
Gyg	0.000981637300391215	3.30402232339595
Gys1	-0.00407233335000813	-0.820164164923018
Gzf1	-0.00305105678914474	-0.0575570240914496
H13	-0.000582639736825046	0.329225642334334
H1f0	-0.00805565420636001	0.203703171816574
H2-Aa	-1.30078417411074	-0.159297061394993
H2-Ab1	-0.508351149095944	-1.03795664607256
H2-D1	32.1102220704782	81.7808167890731
H2-DMa	-0.00577201988360316	2.07564611444198
H2-DMb1	-0.111128148645899	0.240684052049058
H2-Eb1	-0.860043836958604	-2.25643567582776
H2-K1	1.63425796041215	38.5804425402124
H2-M3	0.0977601687774717	-1.5203794958111
H2-Ob	-0.0154159167822518	-1.97910027121388
H2-Q7	0.129133160715898	15.0953676885171
H2-T23	0.342661584260535	-2.78987827010033
H2afj	0.308112182416482	-2.70889890941416
H2afy	-0.480169868423294	0.325246127994615
H2afz	-0.046586127346904	-1.95799716945726
H3f3a	0.0231836979887926	0.452442796958611
H3f3b	0.117557373671236	0.763771761351218
Hadh	-4.00493681928616e-05	-1.28922982942354
Hadha	-0.160364973584398	0.807482313663546
Hadhb	-0.147660201489988	-1.43932136346079
Hagh	0.0380056885236388	0.0191641694701958
Haghl	0.060015243651626	0.245052406063621
Harbi1	0.000129063752924292	0.0318688072789367
Hars	-0.00584540258815925	0.544939327117389
Hars2	-0.0111170841532359	0.727743797268221
Haus1	-0.000954882971852665	3.45270611814776
Haus5	-0.00336817206902098	0.0218926399352062
Havcr2	0.0661759130468789	-2.95983953003768
Hbp1	0.0221144807577662	1.51264451484905
Hcfc1	-0.0675855082541551	0.041219766501423
Hcfc1r1	-0.133840429545336	1.21946768880268
Hck	-0.0496063575136175	-0.209524456843417
Hcls1	-0.450312804098256	0.194700909271699
Hdac11	-0.00350000086820234	-0.463741417169081
Hdac2	-0.0216583333749907	-1.09099010777335
Hdac5	-0.24171086953839	1.82473495544088
Hdac9	-0.012450795457009	0.0537107110916141
Hddc2	0.00168175260840464	0.0294984914159771
Hdgf	-0.0194841731070618	0.827017186425589
Hdhd2	-0.028392730120869	0.40703300697912
Hdlbp	-0.134351287917391	0.128007834637519
Heatr3	-0.00064698446539783	-0.0440034497156468
Heatr5a	-0.0178577917168483	-0.512363238228864
